Date,Close,Open,High,Low,Volume,Change_pct,Ty_gia_ngoai_te,EMA20,EMA50,SMA20,SMA50,BB_Middle,BB_Upper,BB_Lower,BB_Width,RSI,MACD,Signal
2019-06-17,946.95,953.97,955.18,944.47,174370.0,-0.7,"23,345.0",959.4533772590789,965.0847917680626,962.801,969.071,962.801,988.5238490686079,937.0781509313922,0.05343336591592207,32.45060949978978,-5.4383835027498435,-4.483446541686914
2019-06-18,944.01,945.73,947.3,938.95,166940.0,-0.31,"23,335.0",957.9825794248809,964.2583293457857,960.6869999999999,968.2620000000002,960.6869999999999,985.2029334654036,936.1710665345962,0.05103833707628748,31.360866621530064,-5.990695336715248,-4.784896300692581
2019-06-19,949.69,948.92,950.04,946.83,147360.0,0.6,"23,315.0",957.1928099558447,963.6870223126176,958.9825000000001,967.5175999999999,958.9825000000001,981.3875660388773,936.5774339611229,0.04672674639814007,37.29471097892149,-5.902042838121588,-5.0083256081783825
2019-06-20,959.18,949.48,962.33,948.97,185490.0,1.0,"23,295.0",957.3820661505263,963.5102763395738,957.8060000000002,966.9159999999999,957.8060000000002,977.2390152059826,938.3729847940177,0.040578186409319685,49.547569803516,-5.008288967848898,-5.008318280112485
2019-06-21,959.2,962.69,964.52,959.12,206140.0,0.0,"23,280.0",957.555202707619,963.3412458948847,957.2644999999999,966.1488,957.2644999999999,975.8483214583532,938.6806785416466,0.03882693123656697,59.94997655150856,-4.249384494354899,-4.856531522960969
2019-06-24,962.85,960.29,967.11,959.8,150300.0,0.38,"23,286.0",958.0594691164172,963.3219813499873,956.65,965.6362000000001,956.65,973.4745722553328,939.8254277446672,0.03517393457446879,59.28809788654067,-3.315207092108949,-4.548266636790565
2019-06-25,960.13,961.19,963.23,960.06,164350.0,-0.28,"23,296.0",958.2566625339012,963.1968056107721,956.0564999999999,965.2006,956.0564999999999,971.3708046647373,940.7421953352625,0.032036400912994985,56.66666666666671,-2.7625016391572217,-4.191113637263896
2019-06-26,959.13,960.13,962.7,958.38,252320.0,-0.1,"23,300.0",958.3398375306725,963.0373230378007,955.436,964.6642000000002,955.436,969.0162866412733,941.8557133587268,0.02842741249287913,58.639240506329095,-2.3777608809853064,-3.828443086008179
2019-06-27,943.11,959.48,959.48,943.11,159030.0,-1.67,"23,310.0",956.8893768134656,962.2558593892595,954.1245000000001,963.8684,954.1245000000001,967.1040247255544,941.1449752744459,0.027207193035194577,39.031091829356505,-3.3271775418935476,-3.728189977185253
2019-06-28,949.94,944.53,949.94,939.12,182630.0,0.72,"23,300.0",956.2275314026593,961.7728845112493,953.6274999999999,963.3238,953.6274999999999,966.4392329037105,940.8157670962894,0.026869470319827293,40.91928251121082,-3.488262646116368,-3.6802045109714765
2019-07-01,965.61,958.92,965.61,957.66,166450.0,1.65,"23,250.0",957.1210998405013,961.9233596284553,954.5844999999999,963.194,954.5844999999999,967.9907114039175,941.1782885960823,0.028088055911064155,52.05336426914151,-2.324688153457487,-3.4091012394686784
2019-07-02,961.98,964.77,966.76,959.8,138220.0,-0.38,"23,230.0",957.583852236644,961.9255808194963,955.1254999999999,963.1876000000001,955.1254999999999,968.8200128848705,941.4309871151293,0.0286758397401611,54.76626388380329,-1.6761361930729208,-3.0625082301895272
2019-07-03,960.39,960.44,961.67,956.91,136590.0,-0.17,"23,245.0",957.8511044045827,961.8653619638297,955.5745000000001,963.0712000000001,955.5745000000001,969.3447310111795,941.8042689888206,0.028820842354373155,56.48999118720883,-1.2757477774659947,-2.7051561396448207
2019-07-04,973.04,961.78,973.04,961.65,189900.0,1.32,"23,240.0",959.2976658898605,962.3035830632874,956.816,963.2148000000001,956.816,972.1760498901385,941.4559501098615,0.03210659079726614,60.97120271033311,0.06160209547351769,-2.151804492621153
2019-07-05,975.34,973.04,975.34,970.16,137920.0,0.24,"23,235.0",960.8255072336833,962.8148151000213,957.6690000000001,963.3616000000001,957.6690000000001,975.1233976059166,940.2146023940836,0.03645183796471742,66.86067228887038,1.292157100249824,-1.4630121740469577
2019-07-08,966.35,972.83,972.83,963.84,165880.0,-0.92,"23,245.0",961.351649401904,962.9534498019813,957.8415000000001,963.1501999999999,957.8415000000001,975.5794596226538,940.1035403773465,0.037037358733472386,62.37810283687943,1.5243907125361602,-0.8655315967303343
2019-07-09,969.05,965.24,969.05,963.05,169480.0,0.28,"23,220.0",962.0848256493416,963.1925302019035,958.1905,963.0486,958.1905,976.5427922416318,939.8382077583683,0.03830614526366467,61.09328443731372,1.90435276532412,-0.31155472431944353
2019-07-10,973.65,971.19,974.96,971.19,154560.0,0.47,"23,210.0",963.1862708255948,963.6026270567309,959.1644999999999,962.9288,959.1644999999999,978.651011907258,939.6779880927418,0.040632262572808095,58.78353769576302,2.5472933734591834,0.26021489523628183
2019-07-11,978.63,976.95,980.02,975.03,161660.0,0.51,"23,200.0",964.6571021755382,964.1919357996042,960.592,962.9313999999999,960.592,981.4136088158458,939.7703911841542,0.04335161820178769,61.124470399633545,3.4192577430981146,0.8920234648086485
2019-07-12,975.4,980.11,982.1,974.32,157310.0,-0.33,"23,200.0",965.6802353016774,964.6314677290314,961.6815,962.9566,961.6815,983.2324211183306,940.1305788816694,0.044819248614703766,57.22011276032674,3.8057909928940035,1.4747769704257196
2019-07-15,972.53,975.57,975.66,970.93,150550.0,-0.29,"23,199.0",966.3325938443747,964.9412140925989,962.9604999999999,963.2478,962.9604999999999,983.8565157117913,942.0644842882085,0.04339952825020631,57.12152538479208,3.83631372714558,1.9470843217696916
2019-07-16,982.11,975.05,982.11,975.05,174670.0,0.99,"23,200.0",967.8352039544343,965.6144998144578,964.8655000000001,963.7388000000001,964.8655000000001,985.4314805707857,944.2995194292146,0.04262973558653624,62.0138017565872,4.580725399540256,2.4738125373238047
2019-07-17,982.57,981.49,985.59,979.05,170020.0,0.05,"23,200.0",969.2385178635358,966.2794213903613,966.5094999999999,964.3658,966.5094999999999,987.2238819602659,945.7951180397339,0.04286431113251551,74.63786213786211,5.148447075638273,3.0087394449866984
2019-07-18,976.05,979.16,979.49,975.01,139850.0,-0.66,"23,214.0",969.8872304479609,966.6625813358373,967.3529999999998,964.9466,967.3529999999998,988.1842842668497,946.52171573315,0.04306863010059373,66.3658016798294,5.014457538955753,3.4098830637805095
2019-07-19,982.34,978.12,986.12,978.12,170270.0,0.64,"23,244.0",971.0732085005361,967.2773820677653,968.51,965.5424,968.51,989.994840187688,947.0251598123119,0.044366790611739815,61.8837903111237,5.354101548233416,3.7987267606710913
2019-07-22,982.04,981.17,985.13,980.08,164370.0,-0.03,"23,211.0",972.1176648338184,967.8563082611863,969.4694999999999,966.0124000000001,969.4694999999999,991.5945260540067,947.3444739459932,0.04564357322021323,64.95675514464645,5.535257378314441,4.146032884199761
2019-07-23,989.46,981.38,990.45,980.22,184830.0,0.76,"23,209.0",973.7693158020262,968.7035118587868,970.936,966.4947999999999,970.936,994.3075350034346,947.5644649965654,0.048142277149955476,69.94100699684446,6.206017559964039,4.558029819352617
2019-07-24,988.41,993.01,994.85,986.34,169640.0,-0.11,"23,205.0",975.1636666780238,969.476315315305,972.4,966.7502000000001,972.4,996.3195106444377,948.4804893555622,0.04919685447231132,62.53875020394834,6.577057388208459,4.961835333123786
2019-07-25,994.95,986.85,997.49,986.85,171790.0,0.66,"23,209.0",977.0480793753549,970.4752833421558,974.992,967.1354000000001,974.992,996.6783203060522,953.3056796939477,0.044485124608309126,64.96261254387292,7.314515289104065,5.432371324319842
2019-07-26,993.35,994.8,998.52,992.97,152410.0,-0.16,"23,205.0",978.6006432443686,971.3723310542282,977.1625,967.4728,977.1625,996.8927886311703,957.4322113688297,0.04038281991208281,73.21981424148585,7.681304068562554,5.882157873168385
2019-07-29,997.94,994.23,997.94,988.29,147830.0,0.46,"23,205.0",980.442486744905,972.4142004246506,978.7790000000001,967.6890000000001,978.7790000000001,999.7806700086796,957.7773299913206,0.042914018401865026,74.06296851574194,8.247291812371145,6.355184661008938
2019-07-30,986.02,1001.46,1002.77,986.02,154320.0,-1.19,"23,200.0",980.9736784834854,972.9477611923114,979.9810000000001,967.6836,979.9810000000001,999.6434824688457,960.3185175311545,0.04012829324006406,59.18337045285811,7.645860081026058,6.613319745012362
2019-07-31,991.66,986.0,993.4,982.64,172880.0,0.57,"23,230.0",981.99142338982,973.6815744788875,981.5445,967.8412000000001,981.5445,999.5510128274758,963.5379871725241,0.03669016091980716,59.57947360682242,7.537435105402096,6.7981428170903095
2019-08-01,997.39,993.25,997.39,990.88,222660.0,0.58,"23,200.0",983.4579544955515,974.611316656186,982.7620000000001,968.1347999999999,982.7620000000001,1001.6200353945706,963.9039646054296,0.038377624276417874,65.59353283222224,7.8236840834129,7.003251070354828
2019-08-02,991.1,987.55,991.39,985.69,186790.0,-0.63,"23,215.0",984.185768353118,975.2579316892768,983.55,968.5562,983.55,1002.4192922355124,964.6807077644875,0.038369767140485976,62.55917760043277,7.4570280509892655,7.094006466481717
2019-08-05,973.15,988.6,988.99,973.15,195930.0,-1.81,"23,268.0",983.1347427956781,975.175267701462,983.89,968.5164,983.89,1001.6678478359922,966.1121521640077,0.03613787686833334,44.55650060753343,5.6528727201616675,6.805779717217707
2019-08-06,964.61,960.29,966.15,958.39,210930.0,-0.88,"23,250.0",981.3704815770421,974.7609434778753,983.668,968.3686,983.668,1002.31572326997,965.02027673003,0.03791466891262096,40.06417348971016,3.4936869456369095,6.143361162901548
2019-08-07,965.93,967.18,971.96,961.64,219150.0,0.14,"23,215.0",979.8999595220857,974.414631968939,983.2820000000002,968.2564,983.2820000000002,1003.0865710830852,963.4774289169151,0.04028258644638075,44.059638412772976,1.8675022283239286,5.288189375986025
2019-08-08,975.24,965.93,975.83,964.21,219240.0,0.96,"23,220.0",979.4561538533156,974.4469993427061,983.1125,968.3744,983.1125,1003.1414683628415,963.0835316371584,0.04074603539847477,45.97505668934241,1.314821868852846,4.493515874559389
2019-08-09,974.34,976.41,978.69,974.33,192310.0,-0.09,"23,204.0",978.9689011053808,974.4428032900511,983.0595,968.6635999999999,983.0595,1003.1798007981,962.9391992018999,0.040934044781826655,45.664414414414466,0.795031594408556,3.753819018529222
2019-08-12,975.31,975.38,977.63,973.22,174550.0,0.1,"23,197.0",978.6204343334398,974.4768110041667,983.1985000000001,969.2404000000001,983.1985000000001,1003.0491203269298,963.3478796730703,0.04037967984477141,41.408621736490545,0.4561072301639797,3.094276660856174
2019-08-13,966.83,972.7,973.09,964.03,181500.0,-0.87,"23,205.0",977.4975358254932,974.1769360628268,982.4345,969.5538,982.4345,1003.594506442038,961.2744935579619,0.04307667624057996,37.981733125417726,-0.49109684131144604,2.37720196042265
2019-08-14,968.91,975.88,975.99,968.91,151490.0,0.22,"23,200.0",976.6796752706842,973.9703895505592,981.7515,969.9038,981.7515,1003.7579911714643,959.7450088285357,0.04483108234917755,34.739803094233395,-1.0616858221960683,1.6894244038989066
2019-08-15,979.38,958.05,979.38,955.76,182910.0,1.08,"23,208.0",976.9368490544286,974.1825311368117,981.918,970.5271999999999,981.918,1003.7928561257403,960.0431438742597,0.044555362312820986,42.584138443571476,-0.6614158120949014,1.2192563607001452
2019-08-16,980.0,974.88,985.61,974.88,198010.0,0.06,"23,211.0",977.2285777159117,974.4106671706622,981.801,970.9615999999999,981.801,1003.6913784679299,959.9106215320702,0.04459229205904221,40.05763688760803,-0.29081776073826404,0.9172415364124634
2019-08-19,981.03,984.04,985.48,979.17,158090.0,0.11,"23,205.0",977.5906179334439,974.6702488502442,981.7504999999999,971.3242000000001,981.7504999999999,1003.6432168614236,959.8577831385761,0.044599349552505996,46.8549098701626,0.08501624258371976,0.7507964776467148
2019-08-20,984.67,983.94,985.35,981.75,177940.0,0.37,"23,203.0",978.2648447969254,975.0623959541563,981.5110000000001,971.7761999999999,981.5110000000001,1003.1519571730076,959.8700428269925,0.04409722799440365,45.48040863830335,0.6688746070943807,0.734412103536248
2019-08-21,994.38,984.36,995.44,983.3,201560.0,0.99,"23,200.0",979.7996214829326,975.8199490539934,981.8095000000001,972.5803999999999,981.8095000000001,1004.0086241884081,959.610375811592,0.04522083803101938,48.14905915631534,1.8932778886101005,0.9661852605510186
2019-08-22,997.26,996.41,998.67,993.23,153000.0,0.29,"23,200.0",981.4625146750343,976.6607353656015,981.925,973.5239999999999,981.925,1004.4338693628871,959.4161306371128,0.045846412634136295,53.953786906290105,3.060735982235201,1.385095404887855
2019-08-23,992.45,998.21,998.21,990.83,162570.0,-0.48,"23,198.0",982.5089418488405,977.2799222140093,981.8800000000001,974.3008,981.8800000000001,1004.2961041733686,959.4638958266316,0.04565955956607419,64.90117356392848,3.5568272409758492,1.8194417721054539
2019-08-26,982.88,983.8,984.61,977.0,189790.0,-0.96,"23,198.0",982.5442807203794,977.4995331075776,981.1270000000001,975.0194,981.1270000000001,1002.2458337994352,960.0081662005649,0.04305015313906385,63.885088919288684,3.1415502814026013,2.0838634739648834
2019-08-27,976.79,986.33,988.49,976.79,199810.0,-0.62,"23,197.0",981.9962539851052,977.4717082798294,980.6654999999998,975.675,980.6654999999998,1001.7374713812038,959.5935286187959,0.042974839802570775,57.695578231292544,2.2945777315214855,2.1260063254762036
2019-08-28,977.26,977.1,981.35,977.1,147210.0,0.05,"23,206.0",981.545182177,977.463405994346,979.9455,976.2264,979.9455,1000.4110463747395,959.4799536252606,0.04176874402655956,51.63642255346726,1.642339092936254,2.029272878968214
2019-08-29,978.59,978.17,978.78,973.34,138390.0,0.14,"23,195.0",981.263736255381,977.5075861514305,979.0055,976.6146000000001,979.0055,997.7522223519991,960.2587776480009,0.038297481172473696,53.41914722445696,1.2187066656351817,1.8671596363016076
2019-08-30,984.06,980.25,984.87,980.25,143160.0,0.56,"23,185.0",981.5300470882019,977.7645435572568,978.6535,977.1117999999999,978.6535,996.6951538801859,960.6118461198141,0.03687036091974512,56.56414103525882,1.309265799053037,1.7555808688518937
2019-09-03,979.36,984.79,985.21,978.62,186480.0,-0.48,"23,198.0",981.3233759369444,977.8271104765801,978.9639999999999,977.442,978.9639999999999,996.8196402999694,961.1083597000305,0.03647864538424176,59.96500715762684,0.9903675041632596,1.602538195914167
2019-09-04,977.63,977.97,979.91,973.37,157390.0,-0.18,"23,199.0",980.9716258477117,977.8193806539691,979.615,977.7919999999999,979.615,996.1690880623039,963.0609119376961,0.03379713063255236,56.973768394113904,0.5912264753560521,1.4002758518025442
2019-09-05,976.79,979.83,981.67,976.79,159540.0,-0.09,"23,198.0",980.5733757669773,977.779012785186,980.158,978.1451999999999,980.158,995.489317243362,964.826682756638,0.03128335889389677,47.55152202684815,0.20476297443474323,1.1611732763289841
2019-09-06,974.08,977.83,978.73,973.87,161160.0,-0.28,"23,198.0",979.9549590272651,977.6339534602768,980.1,978.7646000000001,980.1,995.5181861174865,964.6818138825136,0.031462475497370614,44.616224081484205,-0.316537637106876,0.8656310936418121
2019-09-09,974.12,974.53,975.03,972.47,155330.0,0.0,"23,199.0",979.399248643716,977.4961513637954,980.0889999999999,979.2482000000001,980.0889999999999,995.5247928545374,964.6532071454625,0.03149875746904098,43.60066679014635,-0.7181658924503154,0.5488716964233866
2019-09-10,970.26,974.62,977.44,968.36,161450.0,-0.4,"23,199.0",978.5288440109812,977.2123807220779,979.8365,979.3412,979.8365,995.7589955395217,963.9140044604783,0.03250031110194756,36.709094263051114,-1.3325679056971467,0.17258377599928
2019-09-11,969.31,969.59,973.13,967.14,154510.0,-0.1,"23,199.0",977.6508588670782,976.9024834388592,979.9604999999999,979.4878,979.9604999999999,995.4902913699946,964.4307086300053,0.03169472926713813,22.420242024202324,-1.8745345211389122,-0.23683988342835846
2019-09-12,976.07,972.39,976.07,972.31,141320.0,0.7,"23,205.0",977.5003008797374,976.8698370294923,980.3185000000001,979.8014,980.3185000000001,995.0871556775446,965.5498443224556,0.030130321273228095,28.522197445773443,-1.738530763765425,-0.5371780594957718
2019-09-13,987.22,976.07,987.22,975.95,189230.0,1.14,"23,205.0",978.4259865102387,977.2757257734338,980.7104999999999,980.085,980.7104999999999,995.7872460888324,965.6337539111674,0.03074657829977851,45.302676486437925,-0.7227041075468605,-0.5742832691059896
2019-09-16,989.86,987.07,992.6,986.72,187150.0,0.27,"23,218.0",979.5149401759302,977.7692267234953,981.2035,980.3753999999999,981.2035,996.8176761161135,965.5893238838864,0.03182658055360285,57.160443167829314,0.292005712653463,-0.40102547275409905
2019-09-17,996.74,990.06,996.74,986.96,231440.0,0.7,"23,225.0",981.1554220639368,978.5131786166917,981.9890000000001,980.9832000000001,981.9890000000001,999.0774656696526,964.9005343303477,0.03480378226161894,70.13930950938831,1.632510492438314,0.0056817202843835735
2019-09-18,995.15,995.75,998.4,993.94,191040.0,-0.16,"23,209.0",982.4882390102285,979.1656029846646,982.5129999999999,981.5052000000001,982.5129999999999,1000.5632632724854,964.4627367275144,0.03674305230055072,67.6604146100691,2.537321810019648,0.5120097382314365
2019-09-19,997.1,995.49,997.2,990.55,186920.0,0.2,"23,211.0",983.8798352949686,979.8689126715406,982.649,981.9742,982.649,1001.1120041461506,964.1859958538494,0.037578024597085306,68.05149210064364,3.372859773252685,1.0841797452356863
2019-09-20,990.36,997.6,998.56,990.36,203600.0,-0.68,"23,203.0",984.4969938383049,980.2803278608919,982.3040000000001,982.2088,982.3040000000001,999.8526672457136,964.7553327542865,0.035729605591982815,55.99543205177014,3.451382567543533,1.5576203096972556
2019-09-23,985.75,991.75,993.98,985.75,207510.0,-0.47,"23,202.0",984.6163277584664,980.4948248075236,981.9689999999998,982.4158,981.9689999999998,998.9487326863758,964.9892673136238,0.034583032023161625,56.09151572926594,3.105821992500296,1.8672606462578638
2019-09-24,988.13,986.33,991.36,984.94,165040.0,0.24,"23,200.0",984.950963210041,980.7942434425228,982.2315000000001,982.7278,982.2315000000001,999.4314305688852,965.031569431115,0.03502215225002469,59.88700564971749,2.9895472172669315,2.0917179604596776
2019-09-25,987.3,985.96,989.18,983.06,171570.0,-0.08,"23,200.0",985.1746809995609,981.0493711506592,982.757,982.8316,982.757,999.8990407799297,965.6149592200702,0.03488561420560676,59.89828592955356,2.7981690062747475,2.2330081696226918
2019-09-26,990.75,988.7,991.66,986.35,152560.0,0.35,"23,200.0",985.7056637615075,981.4297879682805,983.4314999999999,982.9952000000001,983.4314999999999,1000.7237705883513,966.1392294116486,0.0351672090803505,65.48393089355366,2.8915545218076204,2.3647174400596778
2019-09-27,997.84,992.26,998.34,991.5,180740.0,0.72,"23,200.0",986.86131483184,982.0733256950147,984.3939999999999,983.4309999999999,984.3939999999999,1002.6667526804746,966.1212473195252,0.03712487617859251,69.48094612352159,3.4973516690564566,2.591244285859034
2019-09-30,996.56,999.92,1004.17,996.51,176220.0,-0.13,"23,200.0",987.7849991335695,982.64143056972,985.019,983.7153999999999,985.019,1004.0816754624041,965.956324537596,0.038705193427546185,72.5557461406516,3.830014942039952,2.8389984170952176
2019-10-01,999.59,997.87,999.72,996.2,210250.0,0.3,"23,201.0",988.9092849303725,983.3060803512997,986.0305000000001,984.0664,986.0305000000001,1005.9561972141288,966.1048027858714,0.04041598553823379,75.07452798940035,4.288711068257271,3.1289409473276284
2019-10-02,991.19,999.18,1000.93,989.63,178780.0,-0.84,"23,200.0",989.1264958893846,983.6152536708565,986.7085,984.1010000000001,986.7085,1006.3514553729807,967.0655446270192,0.03981511332471695,62.189616252821615,3.9291287048292816,3.288978498827959
2019-10-03,989.67,985.65,992.45,983.35,140120.0,-0.15,"23,200.0",989.1782581856337,983.852694703372,987.3525,984.1261999999999,987.3525,1006.4636220028012,968.2413779971987,0.038711852155742285,52.338232487115775,3.481374674168137,3.3274577338959945
2019-10-04,987.59,993.69,994.81,987.59,205010.0,-0.21,"23,200.0",989.0269955012877,983.9992556953966,988.028,983.9789999999999,988.028,1006.0900994290502,969.9659005709499,0.036561918142097465,47.81014856260856,2.9249705228049834,3.2469602916777927
2019-10-07,983.09,989.45,990.34,983.09,178900.0,-0.46,"23,200.0",988.461567358308,983.9635986093026,988.4765000000001,983.7738,988.4765000000001,1005.5001099516198,971.4528900483804,0.034444136914979225,36.198179979777684,2.0967339880012332,3.016915030942481
2019-10-08,988.22,983.62,988.51,981.89,178380.0,0.52,"23,200.0",988.4385609432311,984.1305163108987,989.3744999999999,983.5794000000001,989.3744999999999,1004.0904955578462,974.6585044421536,0.02974807933264164,43.46103038309124,1.8331670848017438,2.7801654417143338
2019-10-09,987.83,987.82,992.0,986.74,182540.0,-0.04,"23,225.0",988.3806027581614,984.2755941026281,990.3005,983.6156,990.3005,1001.6450029115942,978.9559970884059,0.022911233330881263,40.9877503402684,1.57466689471903,2.539065732315273
2019-10-10,987.38,988.81,990.89,986.93,182980.0,-0.05,"23,200.0",988.2853072573841,984.3973355103683,990.866,983.53,990.866,1000.1672809528468,981.5647190471532,0.018774044023807075,46.69915817456801,1.3182958979906516,2.294911765450349
2019-10-11,991.84,988.57,991.84,987.62,168610.0,0.45,"23,200.0",988.6238494233476,984.6892047060402,991.0970000000001,983.419,991.0970000000001,1000.2452390595187,981.9487609404815,0.018460834932440665,56.768170704601005,1.4581955911751265,2.1275685305953047
2019-10-14,993.57,994.61,997.25,992.5,193980.0,0.17,"23,200.0",989.0949113830287,985.0374711881564,991.2825,983.4684,991.2825,1000.4754741476615,982.0895258523385,0.018547637323692318,56.134415877311696,1.6891916973319212,2.039893163942628
2019-10-15,993.05,993.55,994.75,990.74,179970.0,-0.05,"23,201.0",989.471586489407,985.3516880043071,991.098,983.8664,991.098,999.972387984567,982.2236120154329,0.01790819471851841,56.529638882579995,1.8094400232687349,1.9938025358078495
2019-10-16,994.46,995.75,997.41,993.42,188130.0,0.14,"23,202.0",989.9466734904158,985.7088767100206,991.0635,984.4634,991.0635,999.8767156145784,982.2502843854215,0.01778537018985855,54.41771850440581,1.9955099079966203,1.9941440102456038
2019-10-17,989.82,995.04,995.81,989.82,191550.0,-0.47,"23,206.0",989.9346093484716,985.8700972311964,990.6995,984.9412,990.6995,999.0522832736414,982.3467167263585,0.016862395254345887,39.85837126960053,1.7484078529203089,1.944996778780545
2019-10-18,989.2,992.0,993.03,988.41,174420.0,-0.06,"23,203.0",989.8646465533791,986.0006816535024,990.6415,985.2203999999999,990.6415,999.0202783932858,982.2627216067141,0.01691586389886931,40.53497942386852,1.485425811445566,1.8530825853135495
2019-10-21,983.56,988.18,988.82,983.56,200330.0,-0.57,"23,205.0",989.2642040244859,985.9049686474827,990.5320000000002,985.4047999999999,990.5320000000002,999.2310588720007,981.8329411279996,0.017564417650314357,30.682092070378474,0.8125432910712789,1.6449747264650956
2019-10-22,987.19,983.52,987.59,983.52,231650.0,0.37,"23,201.0",989.0666607840587,985.9553620338561,990.485,985.6424,990.485,999.2486197757732,981.7213802242268,0.01769561331221217,44.55337690631816,0.5656690282017962,1.4291135868124358
2019-10-23,987.79,987.04,989.61,985.52,179020.0,0.06,"23,205.0",988.9450740427199,986.0273086207637,990.5095000000001,986.0615999999999,990.5095000000001,999.2382992178107,981.7807007821896,0.017624867238144704,47.374301675977684,0.41366589885160465,1.2260240492202696
2019-10-24,993.6,988.85,993.6,987.65,160030.0,0.59,"23,203.0",989.3884003243655,986.3242769101456,990.652,986.5554000000001,990.652,999.4897053461206,981.8142946538795,0.017842199573857447,57.60182140146715,0.7533367701713587,1.1314865934104874
2019-10-25,996.57,993.91,996.67,992.91,173490.0,0.3,"23,200.0",990.0723621982355,986.726069972493,990.5885000000001,986.8992000000002,990.5885000000001,999.2246986639839,981.9523013360163,0.017436500956721796,67.73684210526297,1.247798714707642,1.1547490176699182
2019-10-28,996.48,998.27,999.94,996.48,183760.0,-0.01,"23,200.0",990.6826134174512,987.1085770323953,990.5844999999999,987.2288000000001,990.5844999999999,999.2091195336743,981.9598804663256,0.01741319298590757,62.530339805825044,1.6137982585502186,1.2465588658459783
2019-10-29,995.87,997.77,999.88,995.87,249480.0,-0.06,"23,202.0",991.1766502348368,987.4521622468111,990.3985,987.5255999999999,990.3985,998.3386690950846,982.4583309049154,0.016034291439424777,62.11573236889668,1.833498205907631,1.363946733858309
2019-10-30,1000.89,996.83,1003.4,994.86,181190.0,0.5,"23,200.0",992.1017311648524,987.979136276348,990.8835000000001,987.85,990.8835000000001,1000.1083001544808,981.6586998455194,0.018619343554475785,67.89403973509911,2.3851890682998373,1.5681952007466147
2019-10-31,998.82,1000.89,1004.4,998.58,218980.0,-0.21,"23,202.0",992.7415662920092,988.4042681870794,991.341,987.9388,991.341,1001.1982952410408,981.4837047589592,0.019886790198409606,59.869909502262374,2.6251156520168024,1.7795792910006525
2019-11-01,1015.59,998.82,1015.88,998.82,241340.0,1.68,"23,200.0",994.9176075975322,989.470375316998,992.741,988.3054,992.741,1007.2235396142925,978.2584603857075,0.02917687415809859,71.84523809523793,4.120954250062596,2.2478542828130412
2019-11-04,1022.43,1019.0,1023.92,1015.86,232790.0,0.67,"23,199.0",997.5378354453863,990.7629096182923,994.708,988.905,994.708,1013.6661084997962,975.7498915002037,0.03811793712284661,75.89915373765861,5.791586151664887,2.9566006565834106
2019-11-05,1024.34,1022.77,1026.53,1021.63,199370.0,0.19,"23,199.0",1000.0904225458257,992.0796582607122,996.5140000000001,989.7342,996.5140000000001,1019.3540639688366,973.6739360311636,0.0458399259194281,76.1097518350226,7.186849480251681,3.8026504213170647
2019-11-06,1024.91,1023.43,1028.97,1023.42,225000.0,0.06,"23,199.0",1002.4541918271757,993.3671226426452,998.368,990.6965999999999,998.368,1024.0793537074371,972.6566462925631,0.05150676645773304,83.01034807149567,8.243573176662835,4.690834972386218
2019-11-07,1024.03,1023.49,1028.45,1022.61,193390.0,-0.09,"23,199.0",1004.509030700778,994.569588421365,1000.2004999999999,991.6320000000001,1000.2004999999999,1027.7714270789943,972.6295729210057,0.05513080043250192,82.60625351057828,8.907347318561506,5.534137441621276
2019-11-08,1022.49,1026.98,1027.39,1021.11,181370.0,-0.15,"23,198.0",1006.2215039673706,995.664506522488,1001.733,992.51,1001.733,1030.7182732842666,972.7477267157334,0.057870257412437474,89.47475157168924,9.203041050036973,6.267918163304415
2019-11-11,1016.75,1023.32,1024.77,1016.35,210430.0,-0.56,"23,200.0",1007.2242178752401,996.4913886196454,1002.892,993.1638,1002.892,1032.352781852551,973.431218147449,0.058751653921959704,78.74367950213914,8.871940229397751,6.7887225765230825
2019-11-12,1018.33,1016.97,1021.84,1015.97,223160.0,0.16,"23,199.0",1008.2819114109316,997.3478047522083,1004.156,993.9432,1004.156,1034.0055063169154,974.3064936830845,0.0594519304110427,79.14122137404576,8.637465908618879,7.158471242942242
2019-11-13,1012.77,1019.07,1020.09,1010.8,286970.0,-0.55,"23,199.0",1008.7093484194143,997.9525967227099,1005.0715,994.6460000000001,1005.0715,1034.7917488300732,975.351251169927,0.05914056627826598,68.3796740172578,7.911795532981614,7.309136100950117
2019-11-14,1012.3,1013.85,1016.71,1010.6,209400.0,-0.05,"23,200.0",1009.0513152366128,998.5152399884861,1006.1955,995.3562000000001,1006.1955,1035.178319211885,977.212680788115,0.057608723576849714,65.8408862034238,7.2155945773344,7.290427796226974
2019-11-15,1010.03,1012.93,1015.16,1005.1,212330.0,-0.22,"23,204.0",1009.1445233093164,998.966799204624,1007.2370000000001,996.0752,1007.2370000000001,1035.124669487944,979.3493305120562,0.05537459304601373,63.07158016592698,6.406826369037162,7.113707510789013
2019-11-18,1002.91,1010.03,1012.09,1002.63,184310.0,-0.7,"23,205.0",1008.5507591846197,999.1214345299329,1008.2045,996.651,1008.2045,1033.8891523699176,982.5198476300824,0.05095127500406438,56.03359616043876,5.132186589100229,6.717403326451256
