Date,Close,Open,High,Low,Vol,% Change
2011-08-22,"20,820.0","20,820.0","20,822.0","20,767.0",,0.14%
2011-08-23,"20,820.0","20,820.0","20,822.0","20,767.0",,0.00%
2011-08-24,"20,830.0","20,830.0","20,832.0","20,767.0",,0.05%
2011-08-25,"20,800.0","20,830.0","20,833.0","20,780.0",,-0.14%
2011-08-26,"20,830.0","20,830.0","20,833.0","20,780.0",,0.14%
2011-08-29,"20,830.0","20,830.0","20,833.0","20,780.0",,0.00%
2011-08-30,"20,830.0","20,830.0","20,833.0","20,787.0",,0.00%
2011-08-31,"20,830.0","20,830.0","20,833.0","20,787.0",,0.00%
2011-09-01,"20,830.0","20,830.0","20,833.0","20,787.0",,0.00%
2011-09-02,"20,830.0","20,830.0","20,830.0","20,830.0",,0.00%
2011-09-05,"20,830.0","20,830.0","20,833.0","20,787.0",,0.00%
2011-09-06,"20,800.0","20,830.0","20,833.0","20,787.0",,-0.14%
2011-09-07,"20,830.0","20,830.0","20,833.0","20,787.0",,0.14%
2011-09-08,"20,800.0","20,830.0","20,833.0","20,787.0",,-0.14%
2011-09-09,"20,800.0","20,830.0","20,833.0","20,787.0",,0.00%
2011-09-12,"20,830.0","20,830.0","20,833.0","20,787.0",,0.14%
2011-09-13,"20,800.0","20,830.0","20,897.5","20,787.0",,-0.14%
2011-09-14,"20,830.0","20,830.0","20,833.0","20,787.0",,0.14%
2011-09-15,"20,890.0","20,830.0","20,897.5","20,787.0",,0.29%
2011-09-16,"20,830.0","20,830.0","20,897.5","20,787.0",,-0.29%
2011-09-19,"20,830.0","20,830.0","20,858.5","20,787.0",,0.00%
2011-09-20,"20,800.0","20,830.0","20,833.0","20,787.0",,-0.14%
2011-09-21,"20,890.0","20,830.0","20,897.5","20,787.0",,0.43%
2011-09-22,"20,810.0","20,830.0","20,897.5","20,787.0",,-0.38%
2011-09-23,"20,890.0","20,830.0","20,897.5","20,787.0",,0.38%
2011-09-26,"20,830.0","20,830.0","20,833.0","20,787.0",,-0.29%
2011-09-27,"20,800.0","20,830.0","20,833.0","20,787.0",,-0.14%
2011-09-28,"20,830.0","20,830.0","20,876.4","20,787.0",,0.14%
2011-09-29,"20,830.0","20,830.0","20,897.5","20,787.0",,0.00%
2011-09-30,"20,825.0","20,830.0","20,833.0","20,787.0",,-0.02%
2011-10-03,"20,830.0","20,830.0","20,833.0","20,792.0",,0.02%
2011-10-04,"20,810.0","20,830.0","20,833.0","20,787.0",,-0.10%
2011-10-05,"20,840.0","20,840.0","20,843.0","20,787.0",,0.14%
2011-10-06,"20,850.0","20,850.0","20,853.0","20,787.0",,0.05%
2011-10-07,"20,800.0","20,855.0","20,859.0","20,812.0",,-0.24%
2011-10-10,"20,855.0","20,855.0","20,859.0","20,812.0",,0.26%
2011-10-11,"20,860.0","20,870.0","20,874.0","20,799.5",,0.02%
2011-10-12,"20,870.0","20,870.0","20,874.0","20,804.5",,0.05%
2011-10-13,"20,880.0","20,883.0","20,884.0","20,799.5",,0.05%
2011-10-14,"20,891.0","20,893.0","20,894.0","20,802.0",,0.05%
2011-10-17,"20,900.0","20,900.0","20,914.0","20,812.0",,0.04%
2011-10-18,"20,913.0","20,925.0","20,929.0","20,852.5",,0.06%
2011-10-19,"20,935.0","20,938.0","20,939.0","20,870.0",,0.11%
2011-10-20,"20,941.0","20,940.0","20,944.0","20,870.0",,0.03%
2011-10-21,"20,951.0","20,950.0","20,954.0","20,870.0",,0.05%
2011-10-24,"20,951.0","20,950.0","20,974.0","20,870.0",,0.00%
2011-10-25,"20,950.0","20,950.0","20,974.0","20,870.0",,0.00%
2011-10-26,"20,920.0","20,971.0","20,984.5","20,870.0",,-0.14%
2011-10-27,"20,953.0","20,990.0","20,995.0","20,927.5",,0.16%
2011-10-28,"20,920.0","21,006.0","21,010.0","20,915.0",,-0.16%
2011-10-31,"21,000.0","21,005.0","21,010.0","20,988.0",,0.38%
2011-11-01,"21,000.0","21,005.0","21,010.0","20,995.5",,0.00%
2011-11-02,"21,005.0","21,005.0","21,010.0","20,995.5",,0.02%
2011-11-03,"21,000.0","21,006.0","21,010.0","20,995.5",,-0.02%
2011-11-04,"21,005.0","21,005.0","21,010.5","20,995.5",,0.02%
2011-11-07,"21,005.0","21,005.0","21,010.0","20,995.5",,0.00%
2011-11-08,"21,005.0","21,006.0","21,010.5","20,995.5",,0.00%
2011-11-09,"21,008.0","21,005.0","21,010.5","20,995.5",,0.01%
2011-11-10,"21,005.0","21,005.0","21,010.5","20,995.5",,-0.01%
2011-11-11,"21,008.0","21,005.0","21,010.5","20,995.5",,0.01%
2011-11-14,"21,005.0","21,005.0","21,010.5","20,995.5",,-0.01%
2011-11-15,"21,005.0","21,005.0","21,010.5","20,995.5",,0.00%
2011-11-16,"21,000.0","21,005.0","21,010.5","20,995.5",,-0.02%
2011-11-17,"21,006.0","21,006.0","21,010.5","20,995.5",,0.03%
2011-11-18,"21,000.0","21,005.0","21,010.5","20,995.5",,-0.03%
2011-11-21,"21,006.0","21,005.0","21,010.5","21,000.5",,0.03%
2011-11-22,"21,005.0","21,006.0","21,010.5","21,000.5",,0.00%
2011-11-23,"21,006.0","21,010.0","21,010.5","21,000.5",,0.00%
2011-11-24,"21,005.0","21,010.0","21,010.5","21,000.5",,0.00%
2011-11-25,"21,000.0","21,010.0","21,010.5","21,000.5",,-0.02%
2011-11-28,"21,005.0","21,006.0","21,010.5","21,000.5",,0.02%
2011-11-29,"21,009.0","21,005.0","21,010.5","21,000.5",,0.02%
2011-11-30,"21,000.0","21,006.0","21,010.5","21,000.5",,-0.04%
2011-12-01,"21,010.0","21,005.0","21,010.5","20,996.0",,0.05%
2011-12-02,"21,000.0","21,010.0","21,010.5","20,996.0",,-0.05%
2011-12-05,"21,010.0","21,005.0","21,010.5","21,000.5",,0.05%
2011-12-06,"21,010.0","21,005.0","21,010.5","21,000.5",,0.00%
2011-12-07,"21,010.0","21,005.0","21,010.5","20,996.0",,0.00%
2011-12-08,"21,005.0","21,005.0","21,010.5","20,996.0",,-0.02%
2011-12-09,"21,000.0","21,005.0","21,010.5","20,996.0",,-0.02%
2011-12-12,"21,005.0","21,005.0","21,010.5","21,000.5",,0.02%
2011-12-13,"21,010.0","21,010.0","21,010.5","20,996.0",,0.02%
2011-12-14,"21,009.0","21,020.0","21,020.5","20,996.0",,0.00%
2011-12-15,"21,011.0","21,020.0","21,020.5","20,996.0",,0.01%
2011-12-16,"21,020.0","21,015.0","21,020.5","21,000.5",,0.04%
2011-12-19,"21,014.0","21,016.0","21,020.5","21,000.5",,-0.03%
2011-12-20,"21,000.0","21,015.0","21,020.5","21,000.5",,-0.07%
2011-12-21,"21,015.0","21,018.0","21,020.5","21,000.5",,0.07%
2011-12-22,"21,000.0","21,015.0","21,020.5","21,000.5",,-0.07%
2011-12-23,"21,011.0","21,015.0","21,020.5","21,000.5",,0.05%
2011-12-26,"21,033.0","21,030.0","21,035.5","21,005.5",,0.10%
2011-12-27,"21,028.0","21,030.0","21,035.5","21,005.5",,-0.02%
2011-12-28,"21,000.0","21,031.0","21,035.5","21,005.5",,-0.13%
2011-12-29,"21,010.0","21,030.0","21,035.5","21,005.5",,0.05%
2011-12-30,"21,031.0","21,035.0","21,035.5","21,018.0",,0.10%
2012-01-02,"21,031.0","21,031.0","21,031.0","21,031.0",,0.00%
2012-01-03,"21,026.0","21,034.0","21,035.5","21,018.0",,-0.02%
2012-01-04,"21,026.0","21,030.0","21,035.5","21,018.0",,0.00%
2012-01-05,"21,026.0","21,035.0","21,035.5","21,018.0",,0.00%
2012-01-06,"21,031.0","21,035.0","21,035.5","21,018.0",,0.02%
2012-01-09,"21,033.0","21,033.0","21,035.5","21,018.0",,0.01%
2012-01-10,"21,000.0","21,033.0","21,035.5","21,018.0",,-0.16%
2012-01-11,"21,025.0","21,000.0","21,035.5","21,018.0",,0.12%
2012-01-12,"21,034.0","21,033.0","21,035.5","21,018.0",,0.04%
2012-01-13,"21,031.0","21,031.0","21,035.5","21,018.0",,-0.01%
2012-01-16,"21,000.0","21,033.0","21,035.0","21,018.0",,-0.15%
2012-01-17,"21,000.0","21,020.0","21,033.5","20,987.5",,0.00%
2012-01-18,"20,900.0","20,970.0","21,018.0","20,829.5",,-0.48%
2012-01-19,"20,850.0","20,860.0","20,968.0","20,817.0",,-0.24%
2012-01-20,"20,810.0","20,830.0","20,905.0","20,822.0",,-0.19%
2012-01-23,"20,810.0","20,810.0","20,810.0","20,810.0",,0.00%
2012-01-24,"20,810.0","20,810.0","20,810.0","20,810.0",,0.00%
2012-01-25,"20,850.0","20,850.0","20,900.0","20,900.0",,0.19%
2012-01-26,"20,850.0","20,850.0","20,850.0","20,850.0",,0.00%
2012-01-27,"20,850.0","20,850.0","20,850.0","20,850.0",,0.00%
2012-01-30,"20,900.0","20,850.0","21,027.5","20,875.0",,0.24%
2012-01-31,"21,000.0","21,030.0","21,033.0","20,968.0",,0.48%
2012-02-01,"20,980.0","20,950.0","21,033.0","20,955.0",,-0.10%
2012-02-02,"20,950.0","20,950.0","21,033.0","20,955.0",,-0.14%
2012-02-03,"20,950.0","20,960.0","21,033.0","20,829.5",,0.00%
2012-02-06,"20,920.0","20,950.0","21,033.0","20,932.5",,-0.14%
2012-02-07,"20,900.0","20,930.0","21,033.0","20,930.0",,-0.10%
2012-02-08,"20,900.0","20,940.0","21,018.0","20,829.5",,0.00%
2012-02-09,"20,870.0","20,800.0","21,000.5","20,850.0",,-0.14%
2012-02-10,"20,870.0","20,865.0","20,933.0","20,840.0",,0.00%
2012-02-13,"20,830.0","20,800.0","20,925.0","20,832.5",,-0.19%
2012-02-14,"20,840.0","20,800.0","20,907.5","20,822.5",,0.05%
2012-02-15,"20,820.0","20,865.0","20,907.5","20,812.5",,-0.10%
2012-02-16,"20,770.0","20,865.0","20,900.5","20,800.0",,-0.24%
2012-02-17,"20,810.0","20,810.0","20,897.5","20,800.0",,0.19%
2012-02-20,"20,800.0","20,865.0","20,897.5","20,805.0",,-0.05%
2012-02-21,"20,810.0","20,810.0","20,875.5","20,807.0",,0.05%
2012-02-22,"20,810.0","20,810.0","20,873.0","20,810.0",,0.00%
2012-02-23,"20,770.0","20,800.0","20,868.0","20,800.0",,-0.19%
2012-02-24,"20,810.0","20,810.0","20,873.0","20,810.0",,0.19%
2012-02-27,"20,810.0","20,810.0","20,873.0","20,810.0",,0.00%
2012-02-28,"20,820.0","20,800.0","20,883.0","20,810.0",,0.05%
2012-02-29,"20,830.0","20,815.0","20,873.0","20,810.0",,0.05%
2012-03-01,"20,800.0","20,800.0","20,873.0","20,810.0",,-0.14%
2012-03-02,"20,825.0","20,810.0","20,873.0","20,807.5",,0.12%
2012-03-05,"20,810.0","20,825.0","20,883.0","20,807.5",,-0.07%
2012-03-06,"20,820.0","20,810.0","20,883.0","20,807.5",,0.05%
2012-03-07,"20,825.0","20,810.0","20,870.5","20,807.5",,0.02%
2012-03-08,"20,810.0","20,800.0","20,893.0","20,807.5",,-0.07%
2012-03-09,"20,810.0","20,800.0","20,873.0","20,807.5",,0.00%
2012-03-12,"20,810.0","20,800.0","20,883.0","20,807.5",,0.00%
2012-03-13,"20,790.0","20,810.0","20,867.5","20,807.5",,-0.10%
2012-03-14,"20,800.0","20,810.0","20,875.5","20,807.5",,0.05%
2012-03-15,"20,810.0","20,810.0","20,874.5","20,806.0",,0.05%
2012-03-16,"20,800.0","20,810.0","20,873.0","20,806.0",,-0.05%
2012-03-19,"20,820.0","20,810.0","20,875.0","20,806.0",,0.10%
2012-03-20,"20,810.0","20,810.0","20,875.0","20,807.5",,-0.05%
2012-03-21,"20,850.0","20,800.0","20,915.0","20,808.0",,0.19%
2012-03-22,"20,830.0","20,820.0","20,917.5","20,819.0",,-0.10%
2012-03-23,"20,860.0","20,820.0","20,917.5","20,840.0",,0.14%
2012-03-26,"20,880.0","20,820.0","20,924.0","20,835.0",,0.10%
2012-03-27,"20,830.0","20,870.0","20,924.0","20,840.0",,-0.24%
2012-03-28,"20,830.0","20,850.0","20,914.0","20,813.0",,0.00%
2012-03-29,"20,800.0","20,780.0","20,880.0","20,808.0",,-0.14%
2012-03-30,"20,820.0","20,800.0","20,865.0","20,804.0",,0.10%
2012-04-02,"20,820.0","20,820.0","20,850.0","20,850.0",,0.00%
2012-04-03,"20,830.0","20,810.0","20,865.0","20,810.0",,0.05%
2012-04-04,"20,810.0","20,810.0","20,865.0","20,810.0",,-0.10%
2012-04-05,"20,800.0","20,800.0","20,865.0","20,810.0",,-0.05%
2012-04-06,"20,780.0","20,810.0","20,865.0","20,807.5",,-0.10%
2012-04-09,"20,830.0","20,810.0","20,865.0","20,810.0",,0.24%
2012-04-10,"20,800.0","20,810.0","20,865.0","20,807.0",,-0.14%
2012-04-11,"20,800.0","20,810.0","20,870.0","20,815.0",,0.00%
2012-04-12,"20,810.0","20,810.0","20,880.0","20,815.0",,0.05%
2012-04-13,"20,800.0","20,820.0","20,880.0","20,812.5",,-0.05%
2012-04-16,"20,800.0","20,810.0","20,870.0","20,812.5",,0.00%
2012-04-17,"20,800.0","20,810.0","20,870.0","20,812.5",,0.00%
2012-04-18,"20,800.0","20,825.0","20,870.0","20,812.5",,0.00%
2012-04-19,"20,800.0","20,810.0","20,870.0","20,812.5",,0.00%
2012-04-20,"20,820.0","20,820.0","20,875.0","20,765.0",,0.10%
2012-04-23,"20,810.0","20,830.0","20,872.5","20,812.5",,-0.05%
2012-04-24,"20,800.0","20,847.5","20,930.0","20,812.5",,-0.05%
2012-04-25,"20,820.0","20,845.0","20,900.0","20,815.0",,0.10%
2012-04-26,"20,840.0","20,855.0","20,900.0","20,820.0",,0.10%
2012-04-27,"20,830.0","20,855.0","20,932.5","20,835.0",,-0.05%
2012-04-30,"20,830.0","20,865.0","20,865.0","20,865.0",,0.00%
2012-05-01,"20,830.0","20,830.0","20,830.0","20,830.0",,0.00%
2012-05-02,"20,840.0","20,875.0","20,950.0","20,835.0",,0.05%
2012-05-03,"20,840.0","20,860.0","20,885.0","20,825.0",,0.00%
2012-05-04,"20,810.0","20,847.5","20,880.0","20,822.5",,-0.14%
2012-05-07,"20,840.0","20,855.0","20,925.0","20,817.5",,0.14%
2012-05-08,"20,820.0","20,925.0","20,925.0","20,817.5",,-0.10%
2012-05-09,"20,840.0","20,860.0","20,925.0","20,827.5",,0.10%
2012-05-10,"20,920.0","20,845.0","20,925.0","20,812.5",,0.38%
2012-05-11,"20,820.0","20,845.0","20,885.0","20,812.5",,-0.48%
2012-05-14,"20,840.0","20,850.0","20,885.0","20,815.0",,0.10%
2012-05-15,"20,820.0","20,855.0","20,880.0","20,817.5",,-0.10%
2012-05-16,"20,845.0","20,855.0","20,877.5","20,815.0",,0.12%
2012-05-17,"20,820.0","20,850.0","20,872.5","20,807.0",,-0.12%
2012-05-18,"20,810.0","20,850.0","20,872.5","20,825.0",,-0.05%
2012-05-21,"20,820.0","20,850.0","20,872.5","20,825.0",,0.05%
2012-05-22,"20,845.0","20,850.0","20,877.5","20,825.0",,0.12%
2012-05-23,"20,820.0","20,855.0","20,890.0","20,827.5",,-0.12%
2012-05-24,"20,840.0","20,855.0","20,895.0","20,827.5",,0.10%
2012-05-25,"20,840.0","20,855.0","20,895.0","20,827.5",,0.00%
2012-05-28,"20,840.0","20,855.0","20,890.0","20,832.5",,0.00%
2012-05-29,"20,830.0","20,860.0","20,890.0","20,832.5",,-0.05%
2012-05-30,"20,860.0","20,865.0","20,895.0","20,835.0",,0.14%
2012-05-31,"20,820.0","20,870.0","20,895.0","20,835.0",,-0.19%
2012-06-01,"20,840.0","20,860.0","20,907.5","20,825.0",,0.10%
2012-06-04,"20,900.0","20,860.0","20,925.0","20,845.0",,0.29%
2012-06-05,"20,900.0","20,895.0","21,008.0","20,850.0",,0.00%
2012-06-06,"20,980.0","20,950.0","21,028.0","20,850.0",,0.38%
2012-06-07,"20,980.0","20,993.0","21,025.5","20,850.0",,0.00%
2012-06-08,"20,940.0","20,980.0","21,013.0","20,850.0",,-0.19%
2012-06-11,"20,950.0","20,995.0","21,015.5","20,850.0",,0.05%
2012-06-12,"20,860.0","20,980.0","21,000.5","20,850.0",,-0.43%
2012-06-13,"20,920.0","20,950.0","20,998.0","20,850.0",,0.29%
2012-06-14,"20,920.0","20,960.0","20,998.0","20,850.0",,0.00%
2012-06-15,"20,920.0","20,960.0","20,998.0","20,850.0",,0.00%
2012-06-18,"20,920.0","20,960.0","20,998.0","20,850.0",,0.00%
2012-06-19,"20,950.0","20,955.0","20,975.0","20,915.0",,0.14%
2012-06-20,"20,920.0","20,925.0","20,970.0","20,900.0",,-0.14%
2012-06-21,"20,900.0","20,930.0","20,970.0","20,895.0",,-0.10%
2012-06-22,"20,860.0","20,915.0","20,960.0","20,890.0",,-0.19%
2012-06-25,"20,800.0","20,915.0","20,955.0","20,835.0",,-0.29%
2012-06-26,"20,920.0","20,905.0","20,950.0","20,855.0",,0.58%
2012-06-27,"20,870.0","20,887.5","20,925.0","20,860.0",,-0.24%
2012-06-28,"20,900.0","20,865.0","20,940.0","20,855.0",,0.14%
2012-06-29,"20,880.0","20,902.5","20,935.0","20,882.5",,-0.10%
2012-07-02,"20,870.0","20,890.0","20,935.0","20,875.0",,-0.05%
2012-07-03,"20,870.0","20,875.0","20,935.0","20,872.5",,0.00%
2012-07-04,"20,870.0","20,890.0","20,930.0","20,872.5",,0.00%
2012-07-05,"20,860.0","20,875.0","20,920.0","20,867.5",,-0.05%
2012-07-06,"20,850.0","20,885.0","20,913.5","20,861.0",,-0.05%
2012-07-09,"20,840.0","20,875.0","20,908.5","20,855.0",,-0.05%
2012-07-10,"20,860.0","20,880.0","20,909.5","20,856.0",,0.10%
2012-07-11,"20,850.0","20,880.0","20,903.5","20,855.0",,-0.05%
2012-07-12,"20,850.0","20,875.0","20,895.0","20,842.5",,0.00%
2012-07-13,"20,835.0","20,875.0","20,900.0","20,841.0",,-0.07%
2012-07-16,"20,840.0","20,867.5","20,901.0","20,842.5",,0.02%
2012-07-17,"20,830.0","20,872.5","20,887.5","20,826.5",,-0.05%
2012-07-18,"20,830.0","20,852.5","20,880.0","20,824.0",,0.00%
2012-07-19,"20,820.0","20,830.0","20,870.5","20,822.0",,-0.05%
2012-07-20,"20,820.0","20,830.0","20,873.5","20,825.0",,0.00%
2012-07-23,"20,830.0","20,845.0","20,877.0","20,827.5",,0.05%
2012-07-24,"20,860.0","20,850.0","20,892.5","20,830.0",,0.14%
2012-07-25,"20,860.0","20,875.0","20,937.5","20,840.0",,0.00%
2012-07-26,"20,860.0","20,880.0","20,940.0","20,845.0",,0.00%
2012-07-27,"20,860.0","20,880.0","20,935.0","20,841.5",,0.00%
2012-07-30,"20,840.0","20,867.5","20,892.5","20,839.0",,-0.10%
2012-07-31,"20,850.0","20,872.5","20,892.5","20,840.0",,0.05%
2012-08-01,"20,840.0","20,860.0","20,925.0","20,835.0",,-0.05%
2012-08-02,"20,840.0","20,925.0","20,925.0","20,830.0",,0.00%
2012-08-03,"20,840.0","20,857.5","20,925.0","20,830.0",,0.00%
2012-08-06,"20,850.0","20,857.5","20,887.5","20,830.0",,0.05%
2012-08-07,"20,840.0","20,857.5","20,887.5","20,830.0",,-0.05%
2012-08-08,"20,800.0","20,857.5","20,925.0","20,830.0",,-0.19%
2012-08-09,"20,810.0","20,885.0","20,887.5","20,830.0",,0.05%
2012-08-10,"20,840.0","20,852.5","20,875.0","20,827.5",,0.14%
2012-08-13,"20,800.0","20,855.0","20,875.0","20,827.5",,-0.19%
2012-08-14,"20,900.0","20,847.5","20,960.0","20,827.5",,0.48%
2012-08-15,"20,830.0","20,850.0","20,950.0","20,827.5",,-0.33%
2012-08-16,"20,830.0","20,850.0","20,872.5","20,820.0",,0.00%
2012-08-17,"20,840.0","20,845.0","20,870.0","20,817.5",,0.05%
2012-08-20,"20,820.0","20,847.5","20,870.0","20,816.5",,-0.10%
2012-08-21,"20,830.0","20,845.0","20,870.0","20,815.0",,0.05%
2012-08-22,"20,820.0","20,842.5","20,865.0","20,810.0",,-0.05%
2012-08-23,"20,860.0","20,852.5","20,935.0","20,832.5",,0.19%
2012-08-24,"20,830.0","20,960.0","20,965.0","20,837.5",,-0.14%
2012-08-27,"20,840.0","20,855.0","20,925.0","20,830.0",,0.05%
2012-08-28,"20,850.0","20,862.5","20,895.0","20,830.0",,0.05%
2012-08-29,"20,840.0","20,860.0","20,890.0","20,835.0",,-0.05%
2012-08-30,"20,840.0","20,860.0","20,905.0","20,837.5",,0.00%
2012-08-31,"20,790.0","20,860.0","20,885.0","20,822.5",,-0.24%
2012-09-03,"20,790.0","20,790.0","20,790.0","20,790.0",,0.00%
2012-09-04,"20,835.0","20,860.0","20,885.0","20,822.5",,0.22%
2012-09-05,"20,835.0","20,860.0","20,930.0","20,825.0",,0.00%
2012-09-06,"20,830.0","20,860.0","20,875.0","20,822.5",,-0.02%
2012-09-07,"20,830.0","20,850.0","20,880.0","20,820.0",,0.00%
2012-09-10,"20,840.0","20,850.0","20,880.0","20,820.0",,0.05%
2012-09-11,"20,830.0","20,850.0","20,870.0","20,820.0",,-0.05%
2012-09-12,"20,810.0","20,850.0","20,870.0","20,820.0",,-0.10%
2012-09-13,"20,840.0","20,850.0","20,870.0","20,820.0",,0.14%
2012-09-14,"20,840.0","20,850.0","20,870.0","20,820.0",,0.00%
2012-09-17,"20,830.0","20,850.0","20,870.0","20,820.0",,-0.05%
2012-09-18,"20,820.0","20,850.0","20,870.0","20,822.5",,-0.05%
2012-09-19,"20,850.0","20,870.0","20,900.0","20,840.0",,0.14%
2012-09-20,"20,860.0","20,870.0","20,900.0","20,840.0",,0.05%
2012-09-21,"20,840.0","20,870.0","20,890.0","20,840.0",,-0.10%
2012-09-24,"20,850.0","20,867.5","20,887.5","20,842.5",,0.05%
2012-09-25,"20,845.0","20,870.0","20,890.0","20,832.5",,-0.02%
2012-09-26,"20,850.0","20,865.0","20,897.5","20,845.0",,0.02%
2012-09-27,"20,860.0","20,875.0","20,897.5","20,855.0",,0.05%
2012-09-28,"20,875.0","20,875.0","20,902.5","20,855.0",,0.07%
2012-10-01,"20,865.0","20,880.0","20,902.5","20,825.0",,-0.05%
2012-10-02,"20,860.0","20,875.0","20,912.5","20,857.5",,-0.02%
2012-10-03,"20,870.0","20,890.0","20,912.5","20,860.0",,0.05%
2012-10-04,"20,870.0","20,875.0","20,912.5","20,860.0",,0.00%
2012-10-05,"20,860.0","20,890.0","20,915.0","20,865.0",,-0.05%
2012-10-08,"20,860.0","20,895.0","20,915.0","20,867.5",,0.00%
2012-10-09,"20,850.0","20,875.0","20,910.0","20,857.5",,-0.05%
2012-10-10,"20,830.0","20,865.0","20,890.0","20,830.0",,-0.10%
2012-10-11,"20,840.0","20,860.0","20,885.0","20,830.0",,0.05%
2012-10-12,"20,820.0","20,830.0","20,885.0","20,830.0",,-0.10%
2012-10-15,"20,830.0","20,852.5","20,885.0","20,827.5",,0.05%
2012-10-16,"20,830.0","20,830.0","20,885.0","20,827.5",,0.00%
2012-10-17,"20,830.0","20,850.0","20,885.0","20,825.0",,0.00%
2012-10-18,"20,820.0","20,845.0","20,885.0","20,822.5",,-0.05%
2012-10-19,"20,820.0","20,842.5","20,885.0","20,822.5",,0.00%
2012-10-22,"20,830.0","20,850.0","20,875.0","20,821.5",,0.05%
2012-10-23,"20,830.0","20,852.5","20,875.0","20,822.5",,0.00%
2012-10-24,"20,825.0","20,850.0","20,875.0","20,820.0",,-0.02%
2012-10-25,"20,825.0","20,850.0","20,875.0","20,817.5",,0.00%
2012-10-26,"20,820.0","20,847.5","20,875.0","20,817.5",,-0.02%
2012-10-29,"20,830.0","20,850.0","20,875.0","20,822.5",,0.05%
2012-10-30,"20,815.0","20,850.0","20,875.0","20,820.0",,-0.07%
2012-10-31,"20,825.0","20,850.0","20,875.0","20,820.0",,0.05%
2012-11-01,"20,835.0","20,847.5","20,875.0","20,820.0",,0.05%
2012-11-02,"20,825.0","20,850.0","20,875.0","20,820.0",,-0.05%
2012-11-05,"20,800.0","20,847.5","20,875.0","20,820.0",,-0.12%
2012-11-06,"20,830.0","20,850.0","20,870.0","20,820.0",,0.14%
2012-11-07,"20,840.0","20,847.5","20,870.0","20,820.0",,0.05%
2012-11-08,"20,820.0","20,847.5","20,870.0","20,820.0",,-0.10%
2012-11-09,"20,815.0","20,850.0","20,865.0","20,817.5",,-0.02%
2012-11-12,"20,830.0","20,850.0","20,865.0","20,820.0",,0.07%
2012-11-13,"20,820.0","20,847.5","20,865.0","20,820.0",,-0.05%
2012-11-14,"20,830.0","20,847.5","20,870.0","20,820.0",,0.05%
2012-11-15,"20,830.0","20,847.5","20,870.0","20,795.0",,0.00%
2012-11-16,"20,800.0","20,850.0","20,872.5","20,826.5",,-0.14%
2012-11-19,"20,835.0","20,860.0","20,872.5","20,822.5",,0.17%
2012-11-20,"20,825.0","20,857.5","20,872.5","20,830.0",,-0.05%
2012-11-21,"20,825.0","20,857.5","20,870.0","20,830.0",,0.00%
2012-11-22,"20,840.0","20,862.5","20,872.5","20,832.5",,0.07%
2012-11-23,"20,840.0","20,862.5","20,872.5","20,830.0",,0.00%
2012-11-26,"20,840.0","20,860.0","20,870.0","20,830.0",,0.00%
2012-11-27,"20,840.0","20,860.0","20,870.0","20,827.5",,0.00%
2012-11-28,"20,825.0","20,855.0","20,870.0","20,825.0",,-0.07%
2012-11-29,"20,840.0","20,850.0","20,870.0","20,825.0",,0.07%
2012-11-30,"20,835.0","20,850.0","20,870.0","20,825.0",,-0.02%
2012-12-03,"20,825.0","20,847.5","20,870.0","20,825.0",,-0.05%
2012-12-04,"20,825.0","20,850.0","20,870.0","20,825.0",,0.00%
2012-12-05,"20,830.0","20,847.5","20,870.0","20,825.0",,0.02%
2012-12-06,"20,830.0","20,847.5","20,870.0","20,825.0",,0.00%
2012-12-07,"20,815.0","20,842.5","20,870.0","20,822.0",,-0.07%
2012-12-10,"20,815.0","20,842.5","20,870.0","20,822.0",,0.00%
2012-12-11,"20,842.0","20,842.5","20,871.0","20,822.0",,0.13%
2012-12-12,"20,815.0","20,842.5","20,870.0","20,822.0",,-0.13%
2012-12-13,"20,815.0","20,847.5","20,870.0","20,823.5",,0.00%
2012-12-14,"20,815.0","20,847.5","20,870.0","20,823.5",,0.00%
2012-12-17,"20,815.0","20,845.0","20,870.0","20,823.5",,0.00%
2012-12-18,"20,815.0","20,845.0","20,870.0","20,826.0",,0.00%
2012-12-19,"20,835.0","20,847.5","20,870.0","20,829.0",,0.10%
2012-12-20,"20,835.0","20,852.5","20,870.0","20,827.5",,0.00%
2012-12-21,"20,830.0","20,852.5","20,870.0","20,826.0",,-0.02%
2012-12-24,"20,825.0","20,852.5","20,870.0","20,824.5",,-0.02%
2012-12-25,"20,800.0","20,842.5","20,870.0","20,822.5",,-0.12%
2012-12-26,"20,820.0","20,847.5","20,870.0","20,821.5",,0.10%
2012-12-27,"20,818.0","20,842.5","20,870.0","20,816.0",,-0.01%
2012-12-28,"20,815.0","20,837.5","20,870.0","20,818.5",,-0.01%
2012-12-31,"20,820.0","20,835.0","20,860.0","20,827.5",,0.02%
2013-01-01,"20,820.0","20,820.0","20,820.0","20,820.0",,0.00%
2013-01-02,"20,815.0","20,840.0","20,870.0","20,822.5",,-0.02%
2013-01-03,"20,815.0","20,842.5","20,870.0","20,820.5",,0.00%
2013-01-04,"20,830.0","20,840.0","20,870.0","20,819.5",,0.07%
2013-01-07,"20,815.0","20,840.0","20,870.0","20,822.5",,-0.07%
2013-01-08,"20,815.0","20,842.5","20,870.0","20,823.5",,0.00%
2013-01-09,"20,815.0","20,842.5","20,870.0","20,827.5",,0.00%
2013-01-10,"20,815.0","20,842.5","20,870.0","20,821.5",,0.00%
