Date,Price,Open,High,Low,Vol.,Change %
2009-03-30,282.38,281.60,287.09,281.06,26.28K,-1.75%
2009-03-31,280.67,278.53,280.67,276.59,22.96K,-0.61%
2009-04-01,289.52,282.07,289.52,282.07,22.18K,3.15%
2009-04-02,297.30,293.95,297.30,292.38,29.42K,2.69%
2009-04-03,310.28,306.61,310.28,306.61,42.34K,4.37%
2009-04-07,322.36,313.72,322.36,309.82,49.34K,3.89%
2009-04-08,313.76,316.65,328.45,313.39,55.23K,-2.67%
2009-04-09,311.72,316.73,316.73,309.97,35.58K,-0.65%
2009-04-10,325.05,323.73,325.89,323.73,30.44K,4.28%
2009-04-13,340.01,334.43,340.01,334.43,27.90K,4.60%
2009-04-14,347.07,344.19,347.77,339.18,53.58K,2.08%
2009-04-15,339.29,344.09,347.81,338.57,62.25K,-2.24%
2009-04-16,343.88,346.19,346.19,339.71,45.42K,1.35%
2009-04-17,334.14,341.19,341.19,329.29,68.40K,-2.83%
2009-04-20,318.89,319.21,319.62,318.85,18.21K,-4.56%
2009-04-21,312.77,309.84,312.77,305.00,27.13K,-1.92%
2009-04-22,321.86,313.87,323.88,313.87,54.04K,2.91%
2009-04-23,315.20,320.49,324.89,315.20,29.05K,-2.07%
2009-04-24,309.90,308.62,309.90,304.49,28.91K,-1.68%
2009-04-27,313.69,315.61,316.76,311.12,21.54K,1.22%
2009-04-28,315.71,311.10,315.71,310.44,22.10K,0.64%
2009-04-29,321.63,315.67,321.63,315.44,25.85K,1.88%
2009-05-04,336.64,336.31,336.64,336.31,14.33K,4.67%
2009-05-05,351.32,352.49,352.56,351.14,27.65K,4.36%
2009-05-06,350.14,356.08,357.51,348.83,78.91K,-0.34%
2009-05-07,363.85,357.99,364.45,357.99,42.06K,3.92%
2009-05-08,366.22,363.92,370.68,363.92,49.23K,0.65%
2009-05-11,372.95,371.33,376.92,370.36,43.66K,1.84%
2009-05-12,381.97,374.11,382.05,371.12,45.74K,2.42%
2009-05-13,378.25,382.66,386.30,378.25,52.43K,-0.97%
2009-05-14,376.75,372.49,376.75,368.06,52.84K,-0.40%
2009-05-15,390.16,379.37,390.16,379.37,52.79K,3.56%
2009-05-18,390.85,390.36,395.44,390.36,50.62K,0.18%
2009-05-19,400.90,399.64,404.35,399.32,53.88K,2.57%
2009-05-20,410.38,402.37,412.21,402.37,60.80K,2.36%
2009-05-21,412.51,410.90,416.90,410.90,63.70K,0.52%
2009-05-22,404.58,408.26,410.34,400.93,71.47K,-1.92%
2009-05-25,421.75,409.45,422.06,409.45,45.67K,4.24%
2009-05-26,425.03,425.08,429.92,423.96,54.68K,0.78%
2009-05-27,425.17,426.51,431.39,423.20,59.29K,0.03%
2009-05-28,415.45,421.88,421.90,414.68,57.83K,-2.29%
2009-05-29,411.64,419.43,420.30,409.00,48.05K,-0.92%
2009-06-01,426.43,418.75,427.63,418.44,42.48K,3.59%
2009-06-02,440.56,436.04,446.08,436.04,52.80K,3.31%
2009-06-03,444.79,443.22,447.33,442.55,57.55K,0.96%
2009-06-04,458.19,446.18,458.43,446.18,60.65K,3.01%
2009-06-05,478.72,464.66,479.16,464.66,47.09K,4.48%
2009-06-08,501.49,488.98,501.49,488.98,32.67K,4.76%
2009-06-09,512.46,503.65,514.73,503.65,78.25K,2.19%
2009-06-10,497.51,509.11,510.26,494.60,101.78K,-2.92%
2009-06-11,511.27,499.68,514.38,499.68,64.25K,2.77%
2009-06-12,509.59,520.28,525.22,509.06,66.36K,-0.33%
2009-06-15,493.52,506.00,506.00,487.27,75.63K,-3.15%
2009-06-16,471.97,477.52,477.52,471.07,46.31K,-4.37%
2009-06-17,472.47,465.32,472.47,455.78,68.65K,0.11%
2009-06-18,479.27,476.56,487.61,474.69,57.23K,1.44%
2009-06-19,475.22,485.82,486.87,472.11,50.36K,-0.85%
2009-06-22,458.11,458.36,458.47,458.11,41.62K,-3.60%
2009-06-23,438.55,442.46,442.46,437.44,31.95K,-4.27%
2009-06-24,456.22,440.70,457.49,440.70,52.65K,4.03%
2009-06-25,453.76,471.37,471.37,453.28,52.74K,-0.54%
2009-06-26,461.37,453.42,461.37,453.31,39.12K,1.68%
2009-06-29,460.42,461.99,465.99,459.69,28.87K,-0.21%
2009-06-30,448.29,462.51,462.51,447.65,40.28K,-2.63%
2009-07-01,430.00,439.58,439.58,429.46,45.21K,-4.08%
2009-07-02,433.79,427.89,436.91,422.35,43.04K,0.88%
2009-07-03,435.44,425.11,435.44,425.11,28.63K,0.38%
2009-07-06,454.27,442.40,454.27,442.29,33.62K,4.32%
2009-07-07,447.63,450.48,455.40,446.93,47.81K,-1.46%
2009-07-08,446.79,442.99,448.96,440.23,32.75K,-0.19%
2009-07-09,446.40,450.12,452.08,445.43,27.36K,-0.09%
2009-07-10,438.83,445.82,445.98,437.33,34.19K,-1.70%
2009-07-13,426.67,435.83,435.83,426.67,29.90K,-2.77%
2009-07-14,418.55,425.09,425.47,415.81,33.26K,-1.90%
2009-07-15,427.05,424.10,430.78,424.10,23.31K,2.03%
2009-07-16,433.47,438.07,440.43,432.22,30.06K,1.50%
2009-07-17,428.67,431.94,431.94,427.75,25.58K,-1.11%
2009-07-20,412.88,415.29,415.31,411.39,28.74K,-3.68%
2009-07-21,416.43,412.97,418.22,412.23,26.24K,0.86%
2009-07-22,419.48,423.40,423.40,419.08,20.86K,0.73%
2009-07-23,434.20,417.65,434.20,417.21,25.76K,3.51%
2009-07-24,454.71,444.96,454.71,444.96,28.54K,4.72%
2009-07-27,469.71,462.25,470.19,460.22,62.33K,3.30%
2009-07-28,462.98,467.34,472.58,462.68,61.31K,-1.43%
2009-07-29,458.04,464.39,470.23,458.04,36.28K,-1.07%
2009-07-30,451.91,451.80,455.23,444.95,31.55K,-1.34%
2009-07-31,466.76,457.55,466.76,457.55,38.51K,3.29%
2009-08-03,467.93,466.82,473.25,465.36,35.11K,0.25%
2009-08-04,476.59,475.09,477.61,472.64,46.18K,1.85%
2009-08-05,481.29,474.38,481.29,472.33,42.21K,0.99%
2009-08-06,481.44,481.61,490.99,481.27,60.75K,0.03%
2009-08-07,480.65,480.42,483.46,478.64,42.23K,-0.16%
2009-08-10,491.20,485.92,492.33,483.68,48.04K,2.19%
2009-08-11,494.17,490.96,494.68,490.46,50.88K,0.60%
2009-08-12,497.16,498.76,501.57,496.80,64.87K,0.61%
2009-08-13,503.58,501.99,506.60,501.99,70.35K,1.29%
2009-08-14,506.99,503.70,509.27,502.65,57.91K,0.68%
2009-08-17,500.08,505.49,508.51,500.08,45.76K,-1.36%
2009-08-18,499.69,496.79,501.63,495.46,48.15K,-0.08%
2009-08-19,508.46,505.00,508.46,503.36,46.80K,1.76%
2009-08-20,513.90,513.84,515.24,510.40,62.04K,1.07%
2009-08-21,519.17,522.11,530.45,519.17,84.12K,1.03%
2009-08-24,528.20,522.15,528.84,522.15,58.26K,1.74%
2009-08-25,528.85,532.01,532.91,527.04,69.58K,0.12%
2009-08-26,525.95,529.97,532.74,525.95,55.52K,-0.55%
2009-08-27,527.04,527.13,529.67,523.18,49.98K,0.21%
2009-08-28,536.53,533.61,536.53,530.66,58.22K,1.80%
2009-08-31,546.78,541.89,547.38,541.89,75.09K,1.91%
2009-09-01,547.69,545.05,549.59,542.41,73.20K,0.17%
2009-09-03,540.81,541.00,548.38,539.47,68.05K,-1.26%
2009-09-04,528.49,543.01,544.31,528.49,78.74K,-2.28%
2009-09-07,524.51,528.16,528.16,513.49,60.73K,-0.75%
2009-09-08,537.81,529.96,538.59,529.76,49.01K,2.54%
2009-09-09,536.11,539.90,542.00,536.11,57.25K,-0.32%
2009-09-10,540.19,535.52,541.90,535.39,52.98K,0.76%
2009-09-11,547.99,548.99,549.62,547.84,63.00K,1.44%
2009-09-14,556.59,551.70,559.71,551.70,65.46K,1.57%
2009-09-15,556.75,558.43,562.23,553.30,72.35K,0.03%
2009-09-16,556.98,560.46,562.49,556.98,68.35K,0.04%
2009-09-17,561.19,559.35,564.23,553.20,76.60K,0.76%
2009-09-18,571.01,561.66,571.01,561.66,65.82K,1.75%
2009-09-21,577.97,578.32,581.01,577.96,69.19K,1.22%
2009-09-22,582.85,578.64,585.51,577.87,75.33K,0.84%
2009-09-23,582.11,587.40,594.32,582.11,91.82K,-0.13%
2009-09-24,574.78,576.83,583.64,572.16,72.77K,-1.26%
2009-09-25,582.84,574.10,582.84,574.10,77.64K,1.40%
2009-09-28,582.02,585.83,590.91,582.02,75.63K,-0.14%
2009-09-29,582.59,582.08,587.87,581.23,85.02K,0.10%
2009-09-30,580.90,583.16,586.26,578.32,75.12K,-0.29%
2009-10-01,568.99,581.80,581.80,568.99,65.33K,-2.05%
2009-10-02,549.73,552.97,556.16,544.32,77.26K,-3.38%
2009-10-05,549.00,553.21,556.55,543.20,49.97K,-0.13%
2009-10-06,552.03,554.08,557.08,550.49,44.41K,0.55%
2009-10-07,566.42,560.79,569.58,560.22,47.37K,2.61%
2009-10-08,571.84,570.46,571.84,566.04,52.42K,0.96%
2009-10-09,581.99,575.39,582.52,575.39,70.09K,1.77%
2009-10-12,594.30,588.68,595.69,587.11,76.23K,2.12%
2009-10-13,589.89,594.20,597.40,589.49,85.58K,-0.74%
2009-10-14,605.65,590.84,605.65,590.84,85.91K,2.67%
2009-10-15,617.38,612.02,626.11,612.02,107.21K,1.94%
2009-10-16,609.54,616.44,619.52,609.54,123.42K,-1.27%
2009-10-19,607.11,609.03,612.01,605.80,90.07K,-0.40%
2009-10-20,616.58,615.27,617.08,613.62,91.28K,1.56%
2009-10-21,618.48,617.14,622.26,614.73,93.97K,0.31%
2009-10-22,624.10,619.53,625.02,619.05,98.26K,0.91%
2009-10-23,615.68,626.14,633.21,615.68,137.06K,-1.35%
2009-10-26,609.34,615.58,623.71,608.26,86.90K,-1.03%
2009-10-27,596.78,602.61,602.61,590.71,95.58K,-2.06%
2009-10-28,599.86,602.97,604.82,596.34,70.54K,0.52%
2009-10-29,581.49,588.23,588.23,575.73,86.78K,-3.06%
2009-10-30,587.12,590.85,594.73,583.75,67.73K,0.97%
2009-11-02,561.71,565.85,565.85,559.98,64.75K,-4.33%
2009-11-03,539.65,557.05,557.05,539.46,64.65K,-3.93%
2009-11-04,537.53,537.82,550.29,533.23,60.28K,-0.39%
2009-11-05,555.54,545.59,556.57,542.31,57.33K,3.35%
2009-11-06,554.88,565.70,569.71,554.88,61.06K,-0.12%
2009-11-09,534.09,544.91,547.28,534.09,47.71K,-3.75%
2009-11-10,524.40,534.78,535.71,520.00,52.49K,-1.81%
2009-11-11,537.59,526.29,537.59,523.05,43.96K,2.52%
2009-11-12,545.98,541.36,550.78,540.58,50.00K,1.56%
2009-11-13,548.21,540.64,549.22,536.90,48.50K,0.41%
2009-11-16,545.70,550.97,554.54,545.70,47.99K,-0.46%
2009-11-17,547.08,549.18,550.13,543.61,50.98K,0.25%
2009-11-18,553.83,547.17,553.83,543.96,51.77K,1.23%
2009-11-19,560.05,556.72,562.64,553.10,62.59K,1.12%
2009-11-20,555.84,558.49,562.28,554.21,53.20K,-0.75%
2009-11-23,537.29,551.92,553.40,537.29,50.34K,-3.34%
2009-11-24,527.13,535.59,538.79,526.93,45.88K,-1.89%
2009-11-25,503.41,519.74,519.74,503.24,66.96K,-4.50%
2009-11-26,482.60,495.60,495.60,479.38,40.27K,-4.13%
2009-11-27,490.62,464.72,503.13,461.48,68.76K,1.66%
2009-11-30,504.12,494.12,506.66,494.12,38.53K,2.75%
2009-12-01,514.92,513.42,518.32,512.15,43.29K,2.14%
2009-12-02,499.14,507.47,514.83,499.14,53.49K,-3.06%
2009-12-03,494.80,494.61,502.14,485.59,42.46K,-0.87%
2009-12-04,494.96,499.87,499.98,493.41,34.84K,0.03%
2009-12-07,498.61,495.43,498.61,491.56,27.77K,0.74%
2009-12-08,488.47,494.64,495.95,485.56,33.73K,-2.03%
2009-12-09,470.63,473.31,474.58,468.40,46.18K,-3.65%
2009-12-10,458.72,474.55,474.55,458.65,38.06K,-2.53%
2009-12-11,444.16,450.60,452.52,442.61,39.32K,-3.17%
2009-12-14,458.39,449.25,460.80,447.89,45.70K,3.20%
2009-12-15,459.44,458.44,463.42,454.84,29.64K,0.23%
2009-12-16,442.10,452.17,452.17,440.20,37.04K,-3.77%
2009-12-17,434.87,432.42,436.41,427.06,39.94K,-1.64%
2009-12-18,443.34,440.88,449.55,440.88,53.78K,1.95%
2009-12-21,460.99,457.08,460.99,452.55,35.20K,3.98%
2009-12-22,465.24,468.03,470.93,462.87,48.11K,0.92%
2009-12-23,470.75,464.13,471.35,463.33,41.08K,1.18%
2009-12-24,479.13,469.21,479.13,464.39,51.98K,1.78%
2009-12-25,495.08,487.92,495.76,487.19,53.66K,3.33%
2009-12-28,492.57,490.68,499.02,485.76,50.08K,-0.51%
2009-12-29,484.45,487.56,493.67,483.76,71.78K,-1.65%
2009-12-30,495.36,484.25,495.36,483.07,56.44K,2.25%
2009-12-31,494.77,502.84,504.84,494.77,70.46K,-0.12%
2010-01-04,517.05,501.74,517.05,501.74,44.92K,4.50%
2010-01-05,532.53,529.23,539.39,529.23,70.05K,2.99%
2010-01-06,534.46,529.47,538.84,526.37,67.36K,0.36%
2010-01-07,533.34,536.78,540.77,530.68,75.68K,-0.21%
2010-01-08,520.90,540.95,544.49,520.90,84.72K,-2.33%
2010-01-11,515.06,522.78,524.06,512.15,44.78K,-1.12%
2010-01-12,498.31,511.24,516.75,498.31,52.74K,-3.25%
2010-01-13,508.61,495.72,508.61,485.75,55.05K,2.07%
2010-01-14,512.33,516.44,517.72,509.25,36.06K,0.73%
2010-01-15,505.42,509.19,512.63,503.29,37.13K,-1.35%
2010-01-18,487.13,499.08,499.24,487.13,41.42K,-3.62%
2010-01-19,495.51,489.84,498.10,489.77,33.64K,1.72%
2010-01-20,489.50,498.73,499.15,489.50,35.90K,-1.21%
2010-01-21,478.42,481.97,489.47,477.80,41.82K,-2.26%
2010-01-22,477.59,474.10,481.69,471.85,30.08K,-0.17%
2010-01-25,480.91,476.75,481.04,476.75,21.33K,0.70%
2010-01-26,497.90,490.12,497.90,490.12,33.76K,3.53%
2010-01-27,486.41,496.86,498.20,486.41,33.82K,-2.31%
2010-01-28,481.76,484.67,487.81,481.47,23.07K,-0.96%
2010-01-29,481.96,481.49,484.15,477.11,26.56K,0.04%
2010-02-01,486.95,482.93,486.95,481.84,23.14K,1.04%
2010-02-02,487.93,489.62,490.86,486.24,27.41K,0.20%
2010-02-03,495.48,490.32,495.85,490.12,26.57K,1.55%
2010-02-04,503.83,496.25,504.35,496.02,36.96K,1.69%
2010-02-05,493.04,495.67,501.06,491.05,33.69K,-2.14%
2010-02-08,491.20,488.86,491.65,487.72,21.68K,-0.37%
2010-02-09,482.89,486.97,488.77,482.38,25.21K,-1.69%
2010-02-10,490.91,486.86,491.17,486.86,19.69K,1.66%
2010-02-11,499.94,492.99,499.97,491.86,21.91K,1.84%
2010-02-12,507.00,505.34,508.72,504.78,23.33K,1.41%
2010-02-22,510.02,513.19,513.19,507.93,21.17K,0.60%
2010-02-23,496.29,504.52,504.52,496.29,27.08K,-2.69%
2010-02-24,494.59,492.89,494.85,490.21,27.43K,-0.34%
2010-02-25,494.99,497.50,500.24,493.73,28.38K,0.08%
2010-02-26,496.91,494.31,496.91,491.97,39.28K,0.39%
2010-03-01,503.01,502.57,505.34,502.43,35.08K,1.23%
2010-03-02,501.00,503.98,505.59,500.08,43.30K,-0.40%
2010-03-03,507.32,505.04,507.32,501.96,37.83K,1.26%
2010-03-04,511.91,510.93,516.77,510.93,50.96K,0.90%
2010-03-05,513.39,512.72,514.47,509.61,45.56K,0.29%
2010-03-08,521.12,517.00,522.83,517.00,55.97K,1.51%
2010-03-09,527.27,520.75,527.30,520.13,62.41K,1.18%
2010-03-10,525.67,526.28,529.63,522.81,57.90K,-0.30%
2010-03-11,524.64,526.93,529.53,524.37,52.45K,-0.20%
2010-03-12,531.51,528.90,531.51,526.70,55.97K,1.31%
2010-03-15,531.86,538.01,538.01,531.55,56.57K,0.07%
2010-03-16,516.08,526.06,529.55,516.08,67.29K,-2.97%
2010-03-17,510.85,519.90,520.14,510.85,51.32K,-1.01%
2010-03-18,519.73,515.24,519.73,510.47,46.31K,1.74%
2010-03-19,515.99,520.14,521.22,515.99,54.36K,-0.72%
2010-03-22,511.58,515.71,517.79,511.58,42.56K,-0.85%
2010-03-23,506.53,512.21,513.07,506.53,45.89K,-0.99%
2010-03-24,512.12,511.05,512.87,508.75,46.05K,1.10%
2010-03-25,503.39,507.85,508.83,502.16,52.07K,-1.70%
2010-03-26,505.30,505.51,506.40,501.64,63.12K,0.38%
2010-03-29,505.67,506.70,509.15,504.05,37.75K,0.07%
2010-03-30,500.72,504.71,506.29,500.72,59.88K,-0.98%
2010-03-31,499.24,501.85,504.00,499.24,52.76K,-0.30%
2010-04-01,508.18,500.31,508.91,499.99,53.67K,1.79%
2010-04-02,510.48,510.38,513.10,508.54,43.47K,0.45%
2010-04-05,514.79,514.17,516.27,513.45,44.73K,0.84%
2010-04-06,515.33,517.48,520.31,515.33,68.80K,0.10%
2010-04-07,515.82,516.21,517.26,512.54,51.48K,0.10%
2010-04-08,515.93,515.72,519.40,514.74,55.89K,0.02%
2010-04-09,517.42,517.06,519.61,516.40,63.63K,0.29%
2010-04-12,519.93,522.12,523.16,519.50,54.42K,0.49%
2010-04-13,517.98,521.04,523.23,517.98,53.75K,-0.38%
2010-04-14,516.21,518.57,518.74,515.81,45.15K,-0.34%
2010-04-15,521.49,521.01,521.49,518.39,53.71K,1.02%
2010-04-16,522.03,523.72,523.99,521.53,63.13K,0.10%
2010-04-19,516.74,521.35,521.69,516.74,61.10K,-1.01%
2010-04-20,515.20,517.36,519.72,515.20,58.67K,-0.30%
2010-04-21,519.70,517.54,520.20,517.54,56.68K,0.87%
2010-04-22,529.31,521.90,534.53,521.90,79.84K,1.85%
2010-04-26,531.21,531.69,535.41,531.21,69.63K,0.36%
2010-04-27,535.72,532.58,536.23,531.57,57.60K,0.85%
2010-04-28,539.20,536.08,539.83,536.08,60.98K,0.65%
2010-04-29,542.37,541.44,542.74,541.19,74.88K,0.59%
2010-05-04,549.12,544.52,550.61,544.52,89.16K,1.24%
2010-05-05,548.01,548.75,551.39,546.13,86.72K,-0.20%
2010-05-06,549.51,549.19,551.40,547.02,81.31K,0.27%
2010-05-07,542.03,548.22,548.22,536.51,112.50K,-1.36%
2010-05-10,534.38,541.49,541.49,532.40,82.68K,-1.41%
2010-05-11,534.36,537.85,539.93,532.72,69.19K,0.00%
2010-05-12,519.60,527.52,527.52,519.60,69.35K,-2.76%
2010-05-13,518.93,521.93,524.20,516.11,60.29K,-0.13%
2010-05-14,520.72,522.92,523.48,519.98,45.57K,0.34%
2010-05-17,511.27,521.30,521.67,509.50,55.11K,-1.81%
2010-05-18,508.30,510.49,510.75,505.13,45.37K,-0.58%
2010-05-19,494.90,503.66,504.57,494.90,60.06K,-2.64%
2010-05-20,503.55,481.80,503.55,481.68,59.96K,1.75%
2010-05-21,483.69,487.76,490.30,482.16,61.06K,-3.94%
2010-05-24,486.19,485.10,489.62,479.56,44.28K,0.52%
2010-05-25,486.25,484.80,490.33,482.86,43.97K,0.01%
2010-05-26,492.69,491.45,492.69,488.29,41.38K,1.32%
2010-05-27,497.16,491.63,497.16,489.75,41.76K,0.91%
2010-05-28,512.99,509.47,513.34,506.43,58.91K,3.18%
2010-05-31,507.44,510.54,513.44,506.32,44.81K,-1.08%
2010-06-01,508.68,505.18,509.13,503.65,37.92K,0.24%
2010-06-02,510.74,505.18,511.10,504.79,40.66K,0.40%
2010-06-03,511.16,516.15,516.22,511.16,51.12K,0.08%
2010-06-04,510.37,511.85,513.00,508.75,52.56K,-0.15%
2010-06-07,496.89,498.94,502.18,494.98,52.05K,-2.64%
2010-06-08,497.19,494.08,497.95,493.20,38.51K,0.06%
2010-06-09,497.56,500.12,502.53,497.24,34.34K,0.07%
2010-06-10,500.51,497.00,500.61,495.40,33.46K,0.59%
2010-06-11,504.29,505.07,506.75,504.29,44.68K,0.76%
2010-06-14,508.32,506.55,509.35,506.31,46.15K,0.80%
2010-06-15,508.01,509.30,510.18,506.50,48.88K,-0.06%
2010-06-16,510.72,510.35,513.07,510.35,51.05K,0.53%
2010-06-17,510.76,510.30,511.16,508.36,53.97K,0.01%
2010-06-18,511.18,511.93,514.04,509.35,63.45K,0.08%
2010-06-21,514.75,515.08,515.76,513.95,48.63K,0.70%
2010-06-22,512.63,513.23,515.39,511.31,78.39K,-0.41%
2010-06-23,512.82,510.27,514.40,508.84,49.29K,0.04%
2010-06-24,511.67,513.57,514.95,511.67,53.14K,-0.22%
2010-06-25,505.12,506.06,509.57,505.12,52.23K,-1.28%
2010-06-28,507.28,505.37,507.71,505.26,48.06K,0.43%
2010-06-29,510.71,509.84,511.37,509.46,46.61K,0.68%
2010-06-30,507.14,501.19,507.14,501.06,59.18K,-0.70%
2010-07-01,504.02,504.11,506.61,503.65,47.26K,-0.62%
2010-07-02,503.65,505.15,505.55,502.50,42.32K,-0.07%
2010-07-05,506.54,505.67,507.08,504.54,39.62K,0.57%
2010-07-06,500.82,505.75,505.75,500.70,52.54K,-1.13%
2010-07-07,496.91,502.50,503.84,496.91,46.41K,-0.78%
2010-07-08,498.55,502.06,502.20,498.55,42.42K,0.33%
2010-07-09,499.46,499.05,501.11,498.96,30.83K,0.18%
2010-07-12,499.93,499.83,500.39,497.16,36.91K,0.09%
2010-07-13,509.08,505.42,509.86,502.58,47.03K,1.83%
2010-07-14,507.34,512.22,512.81,507.34,53.21K,-0.34%
2010-07-15,505.19,505.84,507.63,505.01,42.69K,-0.42%
2010-07-16,506.21,505.47,507.12,504.17,46.03K,0.20%
2010-07-19,506.84,504.25,506.84,503.22,43.41K,0.12%
2010-07-20,506.56,507.04,507.25,505.23,47.75K,-0.06%
2010-07-21,505.40,507.16,507.27,505.35,50.04K,-0.23%
2010-07-22,500.28,503.13,503.62,500.04,50.04K,-1.01%
2010-07-23,500.31,502.79,502.87,499.73,39.66K,0.01%
2010-07-26,498.10,501.20,501.92,498.10,42.46K,-0.44%
2010-07-27,497.67,499.03,501.86,497.67,43.17K,-0.09%
2010-07-28,491.00,497.40,497.86,491.00,46.86K,-1.34%
2010-07-29,491.11,488.92,492.92,488.92,37.47K,0.02%
2010-07-30,493.91,491.30,495.10,491.30,46.04K,0.57%
2010-08-02,491.61,494.78,495.26,491.27,37.38K,-0.47%
2010-08-03,491.90,493.40,496.53,491.90,42.36K,0.06%
2010-08-04,486.71,490.29,490.31,484.66,41.53K,-1.06%
2010-08-05,486.21,488.75,489.17,485.36,37.42K,-0.10%
2010-08-06,482.82,485.22,485.22,482.37,36.67K,-0.70%
2010-08-09,472.74,482.65,482.65,472.51,43.43K,-2.09%
2010-08-10,461.67,468.84,469.31,458.22,57.30K,-2.34%
2010-08-11,463.12,463.08,465.88,458.86,40.06K,0.31%
2010-08-12,448.40,458.03,458.59,448.25,49.74K,-3.18%
2010-08-13,452.73,440.72,452.73,440.72,45.95K,0.97%
2010-08-16,464.76,458.09,464.76,456.88,42.91K,2.66%
2010-08-17,463.52,461.89,463.87,457.19,36.70K,-0.27%
2010-08-18,455.49,461.76,462.12,453.23,37.46K,-1.73%
2010-08-19,452.23,454.50,455.94,450.07,31.55K,-0.72%
2010-08-20,454.84,452.06,454.84,444.38,34.21K,0.58%
2010-08-23,447.92,453.06,453.06,447.92,24.99K,-1.52%
2010-08-24,434.42,441.73,441.73,433.60,47.30K,-3.01%
2010-08-25,423.89,427.01,428.46,421.30,51.49K,-2.42%
2010-08-26,427.07,425.54,429.12,421.81,39.74K,0.75%
2010-08-27,429.14,423.10,431.24,421.73,34.09K,0.48%
2010-08-30,444.55,439.27,445.44,439.27,34.60K,3.59%
2010-08-31,455.08,447.86,455.43,445.36,55.60K,2.37%
2010-09-01,458.75,456.48,458.75,450.93,47.06K,0.81%
2010-09-06,466.00,463.94,469.25,463.94,57.21K,1.58%
2010-09-07,460.59,463.35,467.35,458.93,52.68K,-1.16%
2010-09-08,458.44,454.40,458.44,453.03,56.09K,-0.47%
2010-09-09,463.68,462.53,465.69,459.86,47.98K,1.14%
2010-09-10,451.39,463.48,464.28,451.39,53.02K,-2.65%
2010-09-13,447.27,448.97,452.47,442.43,46.34K,-0.91%
2010-09-14,449.01,450.95,451.46,447.95,37.53K,0.39%
2010-09-15,448.72,449.07,450.48,444.74,38.67K,-0.06%
2010-09-16,449.52,445.69,450.85,445.49,38.08K,0.18%
2010-09-17,457.58,451.49,457.58,450.64,49.76K,1.79%
2010-09-20,457.87,462.01,462.83,457.87,55.55K,0.06%
2010-09-21,453.32,457.73,457.92,453.32,57.42K,-0.99%
2010-09-22,453.90,453.01,455.81,453.01,33.41K,0.13%
2010-09-23,450.77,451.41,453.71,447.16,52.22K,-0.69%
2010-09-24,449.71,449.13,452.28,448.16,34.94K,-0.24%
2010-09-27,450.20,451.17,452.51,449.37,37.41K,0.11%
2010-09-28,455.13,452.07,455.13,452.07,38.95K,1.10%
2010-09-29,452.94,457.99,458.00,452.94,33.20K,-0.48%
2010-09-30,454.52,452.71,454.52,451.28,40.63K,0.35%
2010-10-01,451.71,454.41,455.46,451.71,35.78K,-0.62%
2010-10-04,445.83,452.38,452.38,443.98,50.09K,-1.30%
2010-10-05,450.96,440.91,450.96,440.63,33.23K,1.15%
2010-10-06,460.72,452.88,460.72,452.78,38.31K,2.16%
2010-10-07,462.05,461.99,467.61,460.16,37.35K,0.29%
2010-10-08,459.26,459.30,465.05,459.26,30.51K,-0.60%
2010-10-11,459.32,457.41,461.48,456.60,23.72K,0.01%
2010-10-12,454.32,457.19,459.94,453.72,28.58K,-1.09%
2010-10-13,457.70,453.23,457.70,452.19,25.06K,0.74%
2010-10-14,458.66,459.79,460.92,457.88,23.26K,0.21%
2010-10-15,458.39,457.07,458.39,455.73,25.25K,-0.06%
2010-10-18,457.59,458.44,459.35,456.00,26.65K,-0.17%
2010-10-19,454.25,458.44,459.39,451.82,33.55K,-0.73%
2010-10-20,442.17,450.79,451.04,441.16,41.25K,-2.66%
2010-10-21,445.05,442.09,445.25,440.59,28.77K,0.65%
2010-10-22,445.21,444.84,446.39,441.50,27.82K,0.04%
2010-10-25,448.61,444.67,448.61,443.12,28.65K,0.76%
2010-10-26,455.12,450.23,458.23,450.23,34.95K,1.45%
2010-10-27,450.01,455.23,455.93,448.90,28.56K,-1.12%
2010-10-28,450.07,448.62,451.51,448.28,23.49K,0.01%
2010-10-29,452.63,450.50,452.79,450.29,33.40K,0.57%
2010-11-01,451.06,451.81,451.86,449.83,22.16K,-0.35%
2010-11-02,446.30,448.62,448.87,445.60,25.53K,-1.06%
2010-11-03,444.16,445.33,445.76,442.34,26.11K,-0.48%
2010-11-04,448.95,444.13,448.95,443.97,28.69K,1.08%
2010-11-05,457.27,452.41,457.27,450.09,36.94K,1.85%
2010-11-08,457.13,457.50,458.74,454.41,32.60K,-0.03%
2010-11-09,449.40,455.58,455.65,449.40,41.96K,-1.69%
2010-11-10,451.26,447.72,451.26,447.61,25.47K,0.41%
2010-11-11,446.69,451.24,451.61,446.31,26.42K,-1.01%
2010-11-12,441.60,444.78,446.86,436.50,44.51K,-1.14%
2010-11-15,433.54,440.61,443.08,432.72,29.77K,-1.83%
2010-11-16,426.89,431.08,431.33,425.05,35.34K,-1.53%
2010-11-17,425.50,426.89,430.24,424.32,37.06K,-0.33%
2010-11-18,430.72,427.74,432.05,427.74,32.42K,1.23%
2010-11-19,426.51,434.39,434.42,426.51,27.71K,-0.98%
2010-11-22,426.19,422.71,426.19,419.98,30.14K,-0.08%
2010-11-23,430.81,426.19,430.81,426.03,24.96K,1.08%
